,prognosis,symptoms_text
3199,Allergy,"continuous_sneezing,shivering,chills,watering_from_eyes"
3200,GERD,"stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain"
3201,Chronic cholestasis,"itching,vomiting,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes"
3202,Drug Reaction,"itching,skin_rash,stomach_pain,burning_micturition,spotting_ urination"
3203,Peptic ulcer diseae,"vomiting,indigestion,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching"
3204,AIDS,"muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts"
3205,Diabetes ,"fatigue,weight_loss,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria"
3206,Gastroenteritis,"vomiting,sunken_eyes,dehydration,diarrhoea"
3207,Bronchial Asthma,"fatigue,cough,high_fever,breathlessness,family_history,mucoid_sputum"
3208,Hypertension ,"headache,chest_pain,dizziness,loss_of_balance,lack_of_concentration"
3209,Migraine,"acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances"
3210,Cervical spondylosis,"back_pain,weakness_in_limbs,neck_pain,dizziness,loss_of_balance"
3211,Paralysis (brain hemorrhage),"vomiting,headache,weakness_of_one_body_side,altered_sensorium"
3212,Jaundice,"itching,vomiting,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain"
3213,Malaria,"chills,vomiting,high_fever,sweating,headache,nausea,diarrhoea,muscle_pain"
3214,Chicken pox,"itching,skin_rash,fatigue,lethargy,high_fever,headache,loss_of_appetite,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body"
3215,Dengue,"skin_rash,chills,joint_pain,vomiting,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,red_spots_over_body"
3216,Typhoid,"chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain"
3217,hepatitis A,"joint_pain,vomiting,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,diarrhoea,mild_fever,yellowing_of_eyes,muscle_pain"
3218,Hepatitis B,"itching,fatigue,lethargy,yellowish_skin,dark_urine,loss_of_appetite,abdominal_pain,yellow_urine,yellowing_of_eyes,malaise,receiving_blood_transfusion,receiving_unsterile_injections"
3219,Hepatitis C,"fatigue,yellowish_skin,nausea,loss_of_appetite,yellowing_of_eyes,family_history"
3220,Hepatitis D,"joint_pain,vomiting,fatigue,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes"
3221,Hepatitis E,"joint_pain,vomiting,fatigue,high_fever,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,acute_liver_failure,coma,stomach_bleeding"
3222,Alcoholic hepatitis,"vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach,distention_of_abdomen,history_of_alcohol_consumption,fluid_overload.1"
3223,Tuberculosis,"chills,vomiting,fatigue,weight_loss,cough,high_fever,breathlessness,sweating,loss_of_appetite,mild_fever,yellowing_of_eyes,swelled_lymph_nodes,malaise,phlegm,chest_pain,blood_in_sputum"
3224,Common Cold,"continuous_sneezing,chills,fatigue,cough,high_fever,headache,swelled_lymph_nodes,malaise,phlegm,throat_irritation,redness_of_eyes,sinus_pressure,runny_nose,congestion,chest_pain,loss_of_smell,muscle_pain"
3225,Pneumonia,"chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum"
3226,Dimorphic hemmorhoids(piles),"constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,irritation_in_anus"
3227,Heart attack,"vomiting,breathlessness,sweating,chest_pain"
3228,Varicose veins,"fatigue,cramps,bruising,obesity,swollen_legs,swollen_blood_vessels,prominent_veins_on_calf"
3229,Hypothyroidism,"fatigue,weight_gain,cold_hands_and_feets,mood_swings,lethargy,dizziness,puffy_face_and_eyes,enlarged_thyroid,brittle_nails,swollen_extremeties,depression,irritability,abnormal_menstruation"
3230,Hyperthyroidism,"fatigue,mood_swings,weight_loss,restlessness,sweating,diarrhoea,fast_heart_rate,excessive_hunger,muscle_weakness,irritability,abnormal_menstruation"
3231,Hypoglycemia,"vomiting,fatigue,anxiety,sweating,headache,nausea,blurred_and_distorted_vision,excessive_hunger,drying_and_tingling_lips,slurred_speech,irritability,palpitations"
3232,Osteoarthristis,"joint_pain,neck_pain,knee_pain,hip_joint_pain,swelling_joints,painful_walking"
3233,Arthritis,"muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,painful_walking"
3234,(vertigo) Paroymsal  Positional Vertigo,"vomiting,headache,nausea,spinning_movements,loss_of_balance,unsteadiness"
3235,Acne,"skin_rash,pus_filled_pimples,blackheads,scurring"
3236,Urinary tract infection,"burning_micturition,bladder_discomfort,foul_smell_of urine,continuous_feel_of_urine"
3237,Psoriasis,"skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails"
3238,Impetigo,"skin_rash,high_fever,blister,red_sore_around_nose,yellow_crust_ooze"
3239,Fungal infection,"itching,skin_rash,nodal_skin_eruptions,dischromic _patches"
3240,Allergy,"continuous_sneezing,shivering,chills,watering_from_eyes"
3241,GERD,"stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain"
3242,Chronic cholestasis,"itching,vomiting,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes"
3243,Drug Reaction,"itching,skin_rash,stomach_pain,burning_micturition,spotting_ urination"
3244,Peptic ulcer diseae,"vomiting,indigestion,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching"
3245,AIDS,"muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts"
3246,Diabetes ,"fatigue,weight_loss,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria"
3247,Gastroenteritis,"vomiting,sunken_eyes,dehydration,diarrhoea"
3248,Bronchial Asthma,"fatigue,cough,high_fever,breathlessness,family_history,mucoid_sputum"
3249,Hypertension ,"headache,chest_pain,dizziness,loss_of_balance,lack_of_concentration"
3250,Migraine,"acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances"
3251,Cervical spondylosis,"back_pain,weakness_in_limbs,neck_pain,dizziness,loss_of_balance"
3252,Paralysis (brain hemorrhage),"vomiting,headache,weakness_of_one_body_side,altered_sensorium"
3253,Jaundice,"itching,vomiting,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain"
3254,Malaria,"chills,vomiting,high_fever,sweating,headache,nausea,diarrhoea,muscle_pain"
3255,Chicken pox,"itching,skin_rash,fatigue,lethargy,high_fever,headache,loss_of_appetite,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body"
3256,Dengue,"skin_rash,chills,joint_pain,vomiting,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,red_spots_over_body"
3257,Typhoid,"chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain"
3258,hepatitis A,"joint_pain,vomiting,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,diarrhoea,mild_fever,yellowing_of_eyes,muscle_pain"
3259,Hepatitis B,"itching,fatigue,lethargy,yellowish_skin,dark_urine,loss_of_appetite,abdominal_pain,yellow_urine,yellowing_of_eyes,malaise,receiving_blood_transfusion,receiving_unsterile_injections"
3260,Hepatitis C,"fatigue,yellowish_skin,nausea,loss_of_appetite,yellowing_of_eyes,family_history"
3261,Hepatitis D,"joint_pain,vomiting,fatigue,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes"
3262,Hepatitis E,"joint_pain,vomiting,fatigue,high_fever,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,acute_liver_failure,coma,stomach_bleeding"
3263,Alcoholic hepatitis,"vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach,distention_of_abdomen,history_of_alcohol_consumption,fluid_overload.1"
3264,Tuberculosis,"chills,vomiting,fatigue,weight_loss,cough,high_fever,breathlessness,sweating,loss_of_appetite,mild_fever,yellowing_of_eyes,swelled_lymph_nodes,malaise,phlegm,chest_pain,blood_in_sputum"
3265,Common Cold,"continuous_sneezing,chills,fatigue,cough,high_fever,headache,swelled_lymph_nodes,malaise,phlegm,throat_irritation,redness_of_eyes,sinus_pressure,runny_nose,congestion,chest_pain,loss_of_smell,muscle_pain"
3266,Pneumonia,"chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum"
3267,Dimorphic hemmorhoids(piles),"constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,irritation_in_anus"
3268,Heart attack,"vomiting,breathlessness,sweating,chest_pain"
3269,Varicose veins,"fatigue,cramps,bruising,obesity,swollen_legs,swollen_blood_vessels,prominent_veins_on_calf"
3270,Hypothyroidism,"fatigue,weight_gain,cold_hands_and_feets,mood_swings,lethargy,dizziness,puffy_face_and_eyes,enlarged_thyroid,brittle_nails,swollen_extremeties,depression,irritability,abnormal_menstruation"
3271,Hyperthyroidism,"fatigue,mood_swings,weight_loss,restlessness,sweating,diarrhoea,fast_heart_rate,excessive_hunger,muscle_weakness,irritability,abnormal_menstruation"
3272,Hypoglycemia,"vomiting,fatigue,anxiety,sweating,headache,nausea,blurred_and_distorted_vision,excessive_hunger,drying_and_tingling_lips,slurred_speech,irritability,palpitations"
3273,Osteoarthristis,"joint_pain,neck_pain,knee_pain,hip_joint_pain,swelling_joints,painful_walking"
3274,Arthritis,"muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,painful_walking"
3275,(vertigo) Paroymsal  Positional Vertigo,"vomiting,headache,nausea,spinning_movements,loss_of_balance,unsteadiness"
3276,Acne,"skin_rash,pus_filled_pimples,blackheads,scurring"
3277,Urinary tract infection,"burning_micturition,bladder_discomfort,foul_smell_of urine,continuous_feel_of_urine"
3278,Psoriasis,"skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails"
3279,Impetigo,"skin_rash,high_fever,blister,red_sore_around_nose,yellow_crust_ooze"
3280,Fungal infection,"itching,skin_rash,nodal_skin_eruptions,dischromic _patches"
3281,Allergy,"continuous_sneezing,shivering,chills,watering_from_eyes"
3282,GERD,"stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain"
3283,Chronic cholestasis,"itching,vomiting,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes"
3284,Drug Reaction,"itching,skin_rash,stomach_pain,burning_micturition,spotting_ urination"
3285,Peptic ulcer diseae,"vomiting,indigestion,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching"
3286,AIDS,"muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts"
3287,Diabetes ,"fatigue,weight_loss,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria"
3288,Gastroenteritis,"vomiting,sunken_eyes,dehydration,diarrhoea"
3289,Bronchial Asthma,"fatigue,cough,high_fever,breathlessness,family_history,mucoid_sputum"
3290,Hypertension ,"headache,chest_pain,dizziness,loss_of_balance,lack_of_concentration"
3291,Migraine,"acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances"
3292,Cervical spondylosis,"back_pain,weakness_in_limbs,neck_pain,dizziness,loss_of_balance"
3293,Paralysis (brain hemorrhage),"vomiting,headache,weakness_of_one_body_side,altered_sensorium"
3294,Jaundice,"itching,vomiting,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain"
3295,Malaria,"chills,vomiting,high_fever,sweating,headache,nausea,diarrhoea,muscle_pain"
3296,Chicken pox,"itching,skin_rash,fatigue,lethargy,high_fever,headache,loss_of_appetite,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body"
3297,Dengue,"skin_rash,chills,joint_pain,vomiting,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,red_spots_over_body"
3298,Typhoid,"chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain"
3299,hepatitis A,"joint_pain,vomiting,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,diarrhoea,mild_fever,yellowing_of_eyes,muscle_pain"
3300,Hepatitis B,"itching,fatigue,lethargy,yellowish_skin,dark_urine,loss_of_appetite,abdominal_pain,yellow_urine,yellowing_of_eyes,malaise,receiving_blood_transfusion,receiving_unsterile_injections"
3301,Hepatitis C,"fatigue,yellowish_skin,nausea,loss_of_appetite,yellowing_of_eyes,family_history"
3302,Hepatitis D,"joint_pain,vomiting,fatigue,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes"
3303,Hepatitis E,"joint_pain,vomiting,fatigue,high_fever,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,acute_liver_failure,coma,stomach_bleeding"
3304,Alcoholic hepatitis,"vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach,distention_of_abdomen,history_of_alcohol_consumption,fluid_overload.1"
3305,Tuberculosis,"chills,vomiting,fatigue,weight_loss,cough,high_fever,breathlessness,sweating,loss_of_appetite,mild_fever,yellowing_of_eyes,swelled_lymph_nodes,malaise,phlegm,chest_pain,blood_in_sputum"
3306,Common Cold,"continuous_sneezing,chills,fatigue,cough,high_fever,headache,swelled_lymph_nodes,malaise,phlegm,throat_irritation,redness_of_eyes,sinus_pressure,runny_nose,congestion,chest_pain,loss_of_smell,muscle_pain"
3307,Pneumonia,"chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum"
3308,Dimorphic hemmorhoids(piles),"constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,irritation_in_anus"
3309,Heart attack,"vomiting,breathlessness,sweating,chest_pain"
3310,Varicose veins,"fatigue,cramps,bruising,obesity,swollen_legs,swollen_blood_vessels,prominent_veins_on_calf"
3311,Hypothyroidism,"fatigue,weight_gain,cold_hands_and_feets,mood_swings,lethargy,dizziness,puffy_face_and_eyes,enlarged_thyroid,brittle_nails,swollen_extremeties,depression,irritability,abnormal_menstruation"
3312,Hyperthyroidism,"fatigue,mood_swings,weight_loss,restlessness,sweating,diarrhoea,fast_heart_rate,excessive_hunger,muscle_weakness,irritability,abnormal_menstruation"
3313,Hypoglycemia,"vomiting,fatigue,anxiety,sweating,headache,nausea,blurred_and_distorted_vision,excessive_hunger,drying_and_tingling_lips,slurred_speech,irritability,palpitations"
3314,Osteoarthristis,"joint_pain,neck_pain,knee_pain,hip_joint_pain,swelling_joints,painful_walking"
3315,Arthritis,"muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,painful_walking"
3316,(vertigo) Paroymsal  Positional Vertigo,"vomiting,headache,nausea,spinning_movements,loss_of_balance,unsteadiness"
3317,Acne,"skin_rash,pus_filled_pimples,blackheads,scurring"
3318,Urinary tract infection,"burning_micturition,bladder_discomfort,foul_smell_of urine,continuous_feel_of_urine"
3319,Psoriasis,"skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails"
3320,Impetigo,"skin_rash,high_fever,blister,red_sore_around_nose,yellow_crust_ooze"
3321,Fungal infection,"itching,skin_rash,nodal_skin_eruptions,dischromic _patches"
3322,Allergy,"continuous_sneezing,shivering,chills,watering_from_eyes"
3323,GERD,"stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain"
3324,Chronic cholestasis,"itching,vomiting,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes"
3325,Drug Reaction,"itching,skin_rash,stomach_pain,burning_micturition,spotting_ urination"
3326,Peptic ulcer diseae,"vomiting,indigestion,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching"
3327,AIDS,"muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts"
3328,Diabetes ,"fatigue,weight_loss,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria"
3329,Gastroenteritis,"vomiting,sunken_eyes,dehydration,diarrhoea"
3330,Bronchial Asthma,"fatigue,cough,high_fever,breathlessness,family_history,mucoid_sputum"
3331,Hypertension ,"headache,chest_pain,dizziness,loss_of_balance,lack_of_concentration"
3332,Migraine,"acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances"
3333,Cervical spondylosis,"back_pain,weakness_in_limbs,neck_pain,dizziness,loss_of_balance"
3334,Paralysis (brain hemorrhage),"vomiting,headache,weakness_of_one_body_side,altered_sensorium"
3335,Jaundice,"itching,vomiting,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain"
3336,Malaria,"chills,vomiting,high_fever,sweating,headache,nausea,diarrhoea,muscle_pain"
3337,Chicken pox,"itching,skin_rash,fatigue,lethargy,high_fever,headache,loss_of_appetite,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body"
3338,Dengue,"skin_rash,chills,joint_pain,vomiting,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,red_spots_over_body"
3339,Typhoid,"chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain"
3340,hepatitis A,"joint_pain,vomiting,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,diarrhoea,mild_fever,yellowing_of_eyes,muscle_pain"
3341,Hepatitis B,"itching,fatigue,lethargy,yellowish_skin,dark_urine,loss_of_appetite,abdominal_pain,yellow_urine,yellowing_of_eyes,malaise,receiving_blood_transfusion,receiving_unsterile_injections"
3342,Hepatitis C,"fatigue,yellowish_skin,nausea,loss_of_appetite,yellowing_of_eyes,family_history"
3343,Hepatitis D,"joint_pain,vomiting,fatigue,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes"
3344,Hepatitis E,"joint_pain,vomiting,fatigue,high_fever,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,acute_liver_failure,coma,stomach_bleeding"
